index,rank,ur_id,pr_id,similarity_score,create_date,pull_request_date,latest_release_date,user_review,pull_request,url,author,label,relevance
432,2,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTg5NjY5ODE3,0.3094217777252197,2018-12-07 01:24:08,2018-05-22 13:49:52,2018-08-08 07:39:40,Getting error again and again while uploading photos from Google Photos.,"Fix#1479 [Description] This PR is related to file provider is missing path attribute. Screenshot before adding path Fixes #1479 As per by screenshot logs.txt file is stored in external directory + CommonsApp. Hence, I have added CommonsApp in the path attribute. issue_#1479: Error ""path attribute should be defined"" ""external-path"" in the red underlined text is the problem here. Android lint: Android resources validation error in provider_paths.xml the path attribute should be defined is the error description. Would you like to work on this issue? Yes, I want to work on this issue.",https://github.com/commons-app/apps-android-commons/pull/1547,gupta1anubhav,0,high
433,3,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTg5NjY5ODE3,0.2635381817817688,2018-09-26 00:42:10,2018-05-22 13:49:52,2018-08-08 07:39:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Fix#1479 [Description] This PR is related to file provider is missing path attribute. Screenshot before adding path Fixes #1479 As per by screenshot logs.txt file is stored in external directory + CommonsApp. Hence, I have added CommonsApp in the path attribute. issue_#1479: Error ""path attribute should be defined"" ""external-path"" in the red underlined text is the problem here. Android lint: Android resources validation error in provider_paths.xml the path attribute should be defined is the error description. Would you like to work on this issue? Yes, I want to work on this issue.",https://github.com/commons-app/apps-android-commons/pull/1547,gupta1anubhav,0,high
434,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTgwMzA1MzA5,0.22940807044506073,2018-09-26 00:42:10,2018-04-09 13:07:51,2018-04-20 05:33:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Hot fix connectivity leak [Description] Fixes #1431Application contex is used instead of activity context for Connectivity Manager. issue_#1431: Leak Nearby Activity instance with ConnectivityManager [Summary:] There is a leak. [Steps to reproduce:] Open NearbyActivity, then go to Contributionsctivity",https://github.com/commons-app/apps-android-commons/pull/1432,neslihanturan,0,medium
435,2,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MTgwMzA1MzA5,0.21435652673244476,2018-09-17 18:49:24,2018-04-09 13:07:51,2018-04-20 05:33:40,The app crashes when uploading images. Fix it,"Hot fix connectivity leak [Description] Fixes #1431Application contex is used instead of activity context for Connectivity Manager. issue_#1431: Leak Nearby Activity instance with ConnectivityManager [Summary:] There is a leak. [Steps to reproduce:] Open NearbyActivity, then go to Contributionsctivity",https://github.com/commons-app/apps-android-commons/pull/1432,neslihanturan,0,medium
436,3,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTgwMzA1MzA5,0.1657859981060028,2018-12-07 01:24:08,2018-04-09 13:07:51,2018-04-20 05:33:40,Getting error again and again while uploading photos from Google Photos.,"Hot fix connectivity leak [Description] Fixes #1431Application contex is used instead of activity context for Connectivity Manager. issue_#1431: Leak Nearby Activity instance with ConnectivityManager [Summary:] There is a leak. [Steps to reproduce:] Open NearbyActivity, then go to Contributionsctivity",https://github.com/commons-app/apps-android-commons/pull/1432,neslihanturan,0,medium
440,1,d0fbfd96-ba74-44e8-aaca-d23f18c4ddd4,MDExOlB1bGxSZXF1ZXN0MTgyNjY5NjQz,0.4285813868045807,2018-09-10 05:20:22,2018-04-19 05:27:45,2018-04-20 05:33:40,"Continuous uploading failed, no option for editing, tags are not coming up, no confirmation of uploads, no multiple uploads please fix these issues.","Fix loading issue after upgrade from older version [Description] Fixes #1393After the changes in how the authCookie is stored and used after the 2FA changes, we are forced to log out the user if he is coming from an older version. This PR checks for the cached values and if those values are not present, the user is asked to login again. issue_#1393: ""My Recent Uploads"" empty, spinning forever Since updating the app.",https://github.com/commons-app/apps-android-commons/pull/1454,maskaravivek,0,medium
441,2,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MTgyNjY5NjQz,0.417155385017395,2018-09-17 18:49:24,2018-04-19 05:27:45,2018-04-20 05:33:40,The app crashes when uploading images. Fix it,"Fix loading issue after upgrade from older version [Description] Fixes #1393After the changes in how the authCookie is stored and used after the 2FA changes, we are forced to log out the user if he is coming from an older version. This PR checks for the cached values and if those values are not present, the user is asked to login again. issue_#1393: ""My Recent Uploads"" empty, spinning forever Since updating the app.",https://github.com/commons-app/apps-android-commons/pull/1454,maskaravivek,0,medium
442,3,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTgyNjY5NjQz,0.37065112590789795,2018-09-26 00:42:10,2018-04-19 05:27:45,2018-04-20 05:33:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Fix loading issue after upgrade from older version [Description] Fixes #1393After the changes in how the authCookie is stored and used after the 2FA changes, we are forced to log out the user if he is coming from an older version. This PR checks for the cached values and if those values are not present, the user is asked to login again. issue_#1393: ""My Recent Uploads"" empty, spinning forever Since updating the app.",https://github.com/commons-app/apps-android-commons/pull/1454,maskaravivek,0,medium
443,4,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTgyNjY5NjQz,0.30616599321365356,2018-12-07 01:24:08,2018-04-19 05:27:45,2018-04-20 05:33:40,Getting error again and again while uploading photos from Google Photos.,"Fix loading issue after upgrade from older version [Description] Fixes #1393After the changes in how the authCookie is stored and used after the 2FA changes, we are forced to log out the user if he is coming from an older version. This PR checks for the cached values and if those values are not present, the user is asked to login again. issue_#1393: ""My Recent Uploads"" empty, spinning forever Since updating the app.",https://github.com/commons-app/apps-android-commons/pull/1454,maskaravivek,0,medium
444,5,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MTgyNjY5NjQz,0.30382871627807617,2018-09-22 13:46:08,2018-04-19 05:27:45,2018-04-20 05:33:40,Crashes whenever I upload a photo,"Fix loading issue after upgrade from older version [Description] Fixes #1393After the changes in how the authCookie is stored and used after the 2FA changes, we are forced to log out the user if he is coming from an older version. This PR checks for the cached values and if those values are not present, the user is asked to login again. issue_#1393: ""My Recent Uploads"" empty, spinning forever Since updating the app.",https://github.com/commons-app/apps-android-commons/pull/1454,maskaravivek,0,medium
445,1,15bdaeb1-0d33-415f-b7d2-309cbcd00a70,MDExOlB1bGxSZXF1ZXN0MTgyODU2OTAz,0.32182687520980835,2018-09-11 05:00:16,2018-04-19 18:13:31,2018-04-20 05:33:40,Not at all a single picture getting uploaded.,Featured images Trying to rebase and merge featuredImages to master.,https://github.com/commons-app/apps-android-commons/pull/1455,maskaravivek,0,high
446,2,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MTgyODU2OTAz,0.31838053464889526,2018-09-22 13:46:08,2018-04-19 18:13:31,2018-04-20 05:33:40,Crashes whenever I upload a photo,Featured images Trying to rebase and merge featuredImages to master.,https://github.com/commons-app/apps-android-commons/pull/1455,maskaravivek,0,high
447,3,d0fbfd96-ba74-44e8-aaca-d23f18c4ddd4,MDExOlB1bGxSZXF1ZXN0MTgyODU2OTAz,0.31812039017677307,2018-09-10 05:20:22,2018-04-19 18:13:31,2018-04-20 05:33:40,"Continuous uploading failed, no option for editing, tags are not coming up, no confirmation of uploads, no multiple uploads please fix these issues.",Featured images Trying to rebase and merge featuredImages to master.,https://github.com/commons-app/apps-android-commons/pull/1455,maskaravivek,0,high
448,4,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MTgyODU2OTAz,0.29229116439819336,2018-12-07 01:24:08,2018-04-19 18:13:31,2018-04-20 05:33:40,Getting error again and again while uploading photos from Google Photos.,Featured images Trying to rebase and merge featuredImages to master.,https://github.com/commons-app/apps-android-commons/pull/1455,maskaravivek,0,high
449,5,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MTgyODU2OTAz,0.28835681080818176,2018-09-17 18:49:24,2018-04-19 18:13:31,2018-04-20 05:33:40,The app crashes when uploading images. Fix it,Featured images Trying to rebase and merge featuredImages to master.,https://github.com/commons-app/apps-android-commons/pull/1455,maskaravivek,0,high
450,1,10876925-67d1-4efd-bf6b-f43d86d7238f,MDExOlB1bGxSZXF1ZXN0MTk0Nzc2NjYw,0.35440793633461,2019-07-28 22:13:02,2018-06-14 04:37:54,2018-08-08 07:39:40,"Much worse after UI update. When I tap an image, it's zoomed in too far and I can't find a way to zoom out to view it normally. Videos don't work at all anymore. Attempting downloads causes the app to crash.",Fixes#1598 Fixed screen rotation issue on Explore and Search activity [Description] Removed line that was creating issue. implemented onBackPressed in onResume as this will be called on screen rotation. Checking if user is inside Media Detail Fragment if yes we are returning to list. Please read comments for more details. issue_#1579: Explore crashes when rotating screen [Steps to reproduce:] issue_#1598: ClassCastException: CategoryImagesListFragment cannot be cast to MediaDetailPagerFragment,https://github.com/commons-app/apps-android-commons/pull/1626,ujjwalagrawal17,0,medium
451,2,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MTk0Nzc2NjYw,0.3274420499801636,2019-05-11 14:40:39,2018-06-14 04:37:54,2018-08-08 07:39:40,"it crashes , after pressing the image download button",Fixes#1598 Fixed screen rotation issue on Explore and Search activity [Description] Removed line that was creating issue. implemented onBackPressed in onResume as this will be called on screen rotation. Checking if user is inside Media Detail Fragment if yes we are returning to list. Please read comments for more details. issue_#1579: Explore crashes when rotating screen [Steps to reproduce:] issue_#1598: ClassCastException: CategoryImagesListFragment cannot be cast to MediaDetailPagerFragment,https://github.com/commons-app/apps-android-commons/pull/1626,ujjwalagrawal17,0,medium
452,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MTk0Nzg5MjA2,0.4392758011817932,2018-09-26 00:42:10,2018-06-14 06:23:10,2018-08-08 07:39:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Fix resource not found exception with null checks [Description] Fixes part of #1545Fix resource not found exception with null checks issue_#1545: Top crashes on Play Store for v2.7.1 [Summary:] Top crashes by number of reports in Play Store dev console. Unfortunately this is all the data we have, we do not get user comments on the dev console nor do we know how to reproduce the crashes. However, we still need to try to fix them before 2.8 #1478 . [Would you like to work on this?] Please feel free to attempt any one of these crashes by citing the reference letter (e.g. #1545 (A)). It may be worth referring to #1130 as some of these are old crashes, and methods for fixing it might have been discussed there (albeit not implemented yet). Reports 55 Last 30 days Reports total 109 Lifetime Impacted users 41 Lifetime Android 7.0 | 28 Android 7.1 | 15 Android 5.1 | 12 Reports 14 Last 30 days Reports total 41 Lifetime Impacted users 4 Lifetime Android 8.0 | 6 | 42.9% Android 7.1 | 6 | 42.9% Android 7.0 | 2 | 14.3% Reports 12 Last 30 days Reports total 12 Lifetime Impacted users 10 Lifetime Android 7.0 | 4 | 33.3% Android 6.0 | 3 | 25.0% Android 8.1 | 2 | 16.7% Android 8.0 | 1 | 8.3% Others | 2 | 16.7% Reports 12 Last 30 days Reports total 13 Lifetime Impacted users 6 Lifetime Android 4.4 | 6 | 50.0% Android 7.1 | 3 | 25.0% Android 8.0 | 2 | 16.7% Android 7.0 | 1 | 8.3% Reports 18 Last 30 days Reports total 26 Lifetime Impacted users 8 Lifetime Android 8.0 | 15 | 83.3% Android 8.1 | 3 | 16.7%",https://github.com/commons-app/apps-android-commons/pull/1628,maskaravivek,0,high
